Date,Last Price
1/3/2018,0.9771
1/2/2018,0.9717
1/1/2018,0.975
12/29/2017,0.9743
12/28/2017,0.9786
12/27/2017,0.9863
12/26/2017,0.9893
12/25/2017,0.99
12/22/2017,0.988
12/21/2017,0.9885
12/20/2017,0.9869
12/19/2017,0.9849
12/18/2017,0.9857
12/15/2017,0.9905
12/14/2017,0.9891
12/13/2017,0.9854
12/12/2017,0.9916
12/11/2017,0.9918
12/8/2017,0.9927
12/7/2017,0.9944
12/6/2017,0.9899
12/5/2017,0.9874
12/4/2017,0.985
12/1/2017,0.9762
11/30/2017,0.9836
11/29/2017,0.9846
11/28/2017,0.9842
11/27/2017,0.9817
11/24/2017,0.9795
11/23/2017,0.9818
11/22/2017,0.982
11/21/2017,0.9914
11/20/2017,0.9934
11/17/2017,0.9891
11/16/2017,0.9941
11/15/2017,0.9884
11/14/2017,0.9893
11/13/2017,0.9963
11/10/2017,0.9961
11/9/2017,0.994
11/8/2017,1.0001
11/7/2017,0.9998
11/6/2017,0.9974
11/3/2017,1.0007
11/2/2017,0.9994
11/1/2017,1.0033
10/31/2017,0.9976
10/30/2017,0.9943
10/27/2017,0.9981
10/26/2017,0.9975
10/25/2017,0.9897
10/24/2017,0.9911
10/23/2017,0.985
10/20/2017,0.9842
10/19/2017,0.9763
10/18/2017,0.9816
10/17/2017,0.9784
10/16/2017,0.9756
10/13/2017,0.9745
10/12/2017,0.9755
10/11/2017,0.9735
10/10/2017,0.9752
10/9/2017,0.9798
10/6/2017,0.9797
10/5/2017,0.9783
10/4/2017,0.9753
10/3/2017,0.9737
10/2/2017,0.9747
9/29/2017,0.9683
9/28/2017,0.9702
9/27/2017,0.9721
9/26/2017,0.9687
9/25/2017,0.9666
9/22/2017,0.9693
9/21/2017,0.9706
9/20/2017,0.9698
9/19/2017,0.9627
9/18/2017,0.9615
9/15/2017,0.9603
9/14/2017,0.9632
9/13/2017,0.9641
9/12/2017,0.9604
9/11/2017,0.9563
9/8/2017,0.9442
9/7/2017,0.9506
9/6/2017,0.9567
9/5/2017,0.9552
9/4/2017,0.9582
9/1/2017,0.9648
8/31/2017,0.9587
8/30/2017,0.9636
8/29/2017,0.9558
8/28/2017,0.9553
8/25/2017,0.957
8/24/2017,0.9655
8/23/2017,0.9652
8/22/2017,0.9681
8/21/2017,0.9619
8/18/2017,0.9646
8/17/2017,0.963
8/16/2017,0.9658
8/15/2017,0.9725
8/14/2017,0.972
8/11/2017,0.9618
8/10/2017,0.9626
8/9/2017,0.9637
8/8/2017,0.9742
8/7/2017,0.973
8/4/2017,0.9727
8/3/2017,0.9686
8/2/2017,0.9709
8/1/2017,0.9657
7/31/2017,0.9669
7/28/2017,0.9687
7/27/2017,0.9649
7/26/2017,0.9509
7/25/2017,0.9524
7/24/2017,0.9461
7/21/2017,0.9457
7/20/2017,0.9513
7/19/2017,0.9556
7/18/2017,0.9548
7/17/2017,0.9626
7/14/2017,0.9635
7/13/2017,0.9672
7/12/2017,0.9654
7/11/2017,0.9637
7/10/2017,0.9657
7/7/2017,0.964
7/6/2017,0.9604
7/5/2017,0.964
7/4/2017,0.9655
7/3/2017,0.9636
6/30/2017,0.9579
6/29/2017,0.9559
6/28/2017,0.9596
6/27/2017,0.9604
6/26/2017,0.9724
6/23/2017,0.9693
6/22/2017,0.9718
6/21/2017,0.9725
6/20/2017,0.9751
6/19/2017,0.9757
6/16/2017,0.9733
6/15/2017,0.9753
6/14/2017,0.9711
6/13/2017,0.9689
6/12/2017,0.9688
6/9/2017,0.9694
6/8/2017,0.9672
6/7/2017,0.9652
6/6/2017,0.9621
6/5/2017,0.965
6/2/2017,0.9631
6/1/2017,0.9715
5/31/2017,0.9678
5/30/2017,0.9746
5/29/2017,0.9777
5/26/2017,0.9741
5/25/2017,0.9727
5/24/2017,0.973
5/23/2017,0.976
5/22/2017,0.9734
5/19/2017,0.9729
5/18/2017,0.9799
5/17/2017,0.9789
5/16/2017,0.9859
5/15/2017,0.9966
5/12/2017,1.0009
5/11/2017,1.0078
5/10/2017,1.0089
5/9/2017,1.0074
5/8/2017,0.9988
5/5/2017,0.9877
5/4/2017,0.9864
5/3/2017,0.9948
5/2/2017,0.9916
5/1/2017,0.9963
4/28/2017,0.9946
4/27/2017,0.9941
4/26/2017,0.9933
4/25/2017,0.9938
4/24/2017,0.9958
4/21/2017,0.9963
4/20/2017,0.9987
4/19/2017,0.9984
4/18/2017,0.9963
4/17/2017,1.0045
4/14/2017,1.0055
4/13/2017,1.006
4/12/2017,1.0028
